,0,7,14,17,20,21,22,23,26,5,6,8,11,12,13,25,32,33,24,9,27,28,19,30,Miou
lindau_000058_000019_leftImg8bit.jpg,0.012713999908367569,0.5480161291353275,0.003492578271173756,0.08752166377816291,0.008744038155802861,0.4481655764639924,0.07505900401227283,0.02895805142083897,0.48378684807256234,,,,,,,,,,,,,,,,0.1884953210242779
lindau_000057_000019_leftImg8bit.jpg,0.008961420084460669,0.4577137268208946,,0.3893294881038212,0.6528307740034125,0.15718186634786507,0.06783792017873463,0.858629462033876,0.8210513524187587,0.0014276116896204233,0.005810214954988058,0.36055025620071485,0.25512913187323616,0.003401473972054557,0.0015073655361425146,0.05494028230184582,0.19051446945337622,,,,,,,,0.2679260509983626
lindau_000056_000019_leftImg8bit.jpg,0.014526035777088117,0.527264895908112,,0.32230476138263753,0.555679415721699,0.635627472864327,0.03615455611264935,0.19181479950392724,0.6862384768331626,,0.02206580196140462,0.14471927758146838,0.07708339497369683,,,,,,,,,,,,0.29213444442001574
lindau_000055_000019_leftImg8bit.jpg,0.022191986210804683,0.2762658470795051,,0.3592630501535312,0.034177424693809993,0.660679893595312,0.1973986537780252,0.12058577071944455,0.8314491474999487,,,,0.022577089061903,,,0.00042265426880811494,,0.0,,,,,,,0.2525011517061092
lindau_000054_000019_leftImg8bit.jpg,0.021285349124238725,0.23212139701423223,,0.5511270590501879,,0.6973943286396368,,0.9099991829481274,0.7499039569727238,,,0.27832302146836196,,,0.47679147931764315,,,,0.15965665236051502,,,,,,0.4529558252106296
lindau_000053_000019_leftImg8bit.jpg,0.017679537808980548,0.34477110130453714,,0.5350390079378599,0.016430050039934148,0.7316664341398834,0.4256890899856872,,0.8365842594692674,,0.00854031698979226,,,,,,,,0.08733733733733734,,,,,,0.33374857055703105
lindau_000052_000019_leftImg8bit.jpg,0.010302602524169997,,,0.07667866977335311,0.39285714285714285,0.6697733207400411,,,0.592021515015688,,0.0055200684767988265,,0.6843490954336292,0.0018336466455052545,,0.4990378447722899,,0.4618755477651183,,,,,,,0.33942494540037366
lindau_000051_000019_leftImg8bit.jpg,0.006872138102028678,,,0.06165366077576314,0.0714889042463334,0.32626968154374336,,,0.889335984346399,,0.008621232804788407,,0.5719904554874025,0.0014978703941914645,,,,,0.0030100334448160534,0.004796007647687871,,,,,0.1945535968793154
lindau_000050_000019_leftImg8bit.jpg,0.0072262479871175525,,,0.011536619859467044,,0.31310282121620714,,0.048513302034428794,0.441407867494824,,0.005615299298857806,,0.6986792899596141,,,,,,,,,,,,0.21801163540721663
lindau_000049_000019_leftImg8bit.jpg,0.005788344902336093,,,0.02085285848172446,,0.7964190981432361,,0.1808972503617945,0.3462603878116344,0.0,0.002925798534861265,,0.7323600138299512,,,,,,,,,,,,0.297929107437934
lindau_000048_000019_leftImg8bit.jpg,0.013667352714175457,,,3.915886752555116e-05,,0.08069035328594518,,,0.49428968375444465,0.0007127019322141273,0.0051410470442189975,,0.6384694554609207,,,,,,,,,,,,0.17614425043706353
lindau_000047_000019_leftImg8bit.jpg,0.005359896430308977,,,0.0,,0.24240324513158085,,,0.7603200812904864,0.0,0.004304965610641954,,0.3920937986568737,0.00021858740226620956,,,,,0.4042647712127943,,,,,,0.2584236208192789
lindau_000046_000019_leftImg8bit.jpg,0.016682242990654204,,,0.15191917087651685,0.0027463651050080775,0.2521262440789824,,,0.46397334443981675,0.0,0.006132381222779941,,0.5430060105323881,0.18302385329147647,,,,,0.0005577244841048522,,,,,,0.18001859300241418
lindau_000045_000019_leftImg8bit.jpg,0.015054856879553201,,,0.0,,0.2923659489432598,,0.2714828897338403,,,0.006517758129139987,,0.336469317153163,0.00044631967906501215,,,,,,,,,,,0.15372284841967024
lindau_000044_000019_leftImg8bit.jpg,0.011945164875879955,,,,,0.09405867850903689,,,0.4880607255666751,,0.003802416246563568,,0.8605821027388615,,,,,,,,,,,,0.2916898175874034
lindau_000043_000019_leftImg8bit.jpg,0.0058981810354106125,0.19854077117527272,,0.0,0.0018026137899954935,0.4231893710632387,0.0026391343639286316,0.0017465772719589836,0.8898448983729536,0.0,,0.0006355959685055712,0.27462210345790294,,,,,,,0.003476598148711486,,,,,0.18023958446478788
lindau_000042_000019_leftImg8bit.jpg,0.011395903121250455,0.7448500954828966,,0.0,0.007550200803212851,0.5131353144384531,,0.6562372659142852,0.8456845372782097,,,0.03992815900016328,0.09962846955157406,0.005885138334573496,,,,,0.0018068660911463562,0.004658867377575318,0.2248104008667389,,,,0.26296426818834
