,0,5,6,7,8,11,13,15,17,20,21,22,23,24,26,28,19,25,33,12,9,32,27,31,10,30,29
frankfurt_000001_005898_leftImg8bit.jpg,0.021075055179916258,0.0006879944960440316,0.004495412844036697,0.8850638704164033,0.8262564464576347,0.36029624486489614,0.02067390767711676,0.000782822634757325,0.4403655311460815,0.031221882310599244,0.8589745968714627,0.07761766343002041,0.8353754973612799,0.11933872912002755,0.37890033323235384,0.8901833659152211,,,,,,,,,,,
frankfurt_000001_005703_leftImg8bit.jpg,0.016818842193448497,,,0.8520794626268401,0.6564639606081891,0.6531001187286793,,0.0035797149486244614,0.362057946314444,0.032404199754836646,0.8053663581752024,0.11796246648793565,0.7114666785519294,0.03973896951397682,0.8933400033350009,0.5337990936555891,0.30735398745229936,0.32265292404212415,0.49934469200524245,,,,,,,,
frankfurt_000001_005410_leftImg8bit.jpg,0.019314838396041256,0.004548292160884687,,0.8493198401628186,0.8827222851171297,0.5622347004296506,0.6394285714285715,,0.494085498927137,0.5989579927190286,0.8566602882376599,,0.6489772006053801,0.7107000328653927,0.7387096074133553,,0.5701977590286148,,0.5109103342520256,0.0017565872020075283,,,,,,,
frankfurt_000001_005184_leftImg8bit.jpg,0.012046404912924202,0.004398887828360377,,0.8349565590089922,0.7982183106150048,0.7340353289702649,0.7753149589965566,8.951750067138126e-05,0.3552919360973754,0.6240742072337672,0.8048238888002847,,0.8837954958306887,0.3823745185547472,0.68203125,,0.11807432432432433,0.10840046029919448,0.6772772772772773,,,,,,,,
frankfurt_000001_021825_leftImg8bit.jpg,0.013556841414377645,,,0.8526019385271292,0.6309935300895152,0.6753218454584382,0.5713470582280344,,0.3864252671877492,0.3041394915479835,0.8196523287567116,0.015708389667686614,0.8173418920340945,0.5484003844569546,0.8902782702823762,,0.24909200968523001,,,0.387606567141953,0.01721763085399449,0.5335892514395394,,,,,
frankfurt_000001_021406_leftImg8bit.jpg,0.00850262353292831,,,0.8926419162083249,0.881985755947473,0.7208845882629475,0.8048128502862361,,0.5702546704265069,0.43421765024363834,0.8078341294434446,,0.8394460890070744,0.7065374801737812,0.7434180350426567,,0.5285215366705471,,,0.23224085434312045,,,,,,,
frankfurt_000001_020693_leftImg8bit.jpg,0.01750040572810807,,,0.861590851412019,0.824356609308374,0.6432353997127812,0.4836624775583483,,0.6852265532606229,0.15239834815756034,0.894561375587695,0.0010869565217391304,0.7879290184135795,0.2485571373605233,0.8452760736196319,,0.24303095641460035,0.20203519185923258,0.514533622559653,0.13946166394779771,,,,,,,
frankfurt_000001_020287_leftImg8bit.jpg,0.024480603569618828,,0.006189897203492871,0.8473138951728373,0.840240440685674,0.7535731856139746,0.24247191011235955,,0.4678521633791228,0.5825118252950798,0.9039477180241366,,0.8601796449140311,0.42197939431782705,0.8046835054709071,,0.49263992948435437,,0.0,0.45775538093611207,,0.314419795221843,,,,,
frankfurt_000001_020046_leftImg8bit.jpg,0.017108076367140446,,0.007651006711409396,0.8730535048214715,0.5830389624083935,0.8268459914100621,0.4624623573079347,,0.47547067342505434,0.2395900064061499,0.7835884191302886,0.01606081696022271,0.8575063076739267,0.2006978547428276,0.8039850446835674,,0.0005724098454493417,,,,,,,,,,
